;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;
ENSRNOG00000059903;Thbs3;116.9835349;1.305420854;0.384514992;0.158892352;2.419971678;0.015521716;0.1830881;thrombospondin 3;;;;ENSG00000169231
ENSRNOG00000059947;Sdc1;23.89414087;0.640150463;-0.643517053;0.304931193;-2.110368067;0.034826665;NA;syndecan 1;;;;ENSG00000115884
ENSRNOG00000060008;Cog7;1327.930135;1.133607365;0.180921036;0.068139856;2.655142618;0.007927488;0.13303767;component of oligomeric golgi complex 7;;;;ENSG00000168434
ENSRNOG00000060024;NA;88.03584998;1.64984395;0.722329574;0.214512668;3.36730498;0.000759067;0.044231636;NA;;;;0
ENSRNOG00000060137;Gpr173;1035.586148;1.10983398;0.15034388;0.061231216;2.455346945;0.014074867;0.174998338;G-protein coupled receptor 173;;;;ENSG00000184194
ENSRNOG00000060154;Ddx23;4558.581893;0.907158983;-0.140572684;0.062867597;-2.23601172;0.025351003;0.227588826;DEAD-box helicase 23;;;;ENSG00000174243
ENSRNOG00000060179;Gpc3;739.0050807;1.421079248;0.50698701;0.251338876;2.017145209;0.043680362;0.286182054;glypican 3;;;;ENSG00000147257
ENSRNOG00000060237;Inhbb;104.9634461;0.754042066;-0.407283084;0.180124091;-2.261124996;0.023751518;0.220544764;inhibin subunit beta B;;;;ENSG00000163083
ENSRNOG00000060355;H1f5;128.6612499;0.771646097;-0.373988764;0.183660724;-2.036302349;0.041720004;0.282075937;H1.5 linker histone; cluster member;;;ENSG00000184357
ENSRNOG00000060464;Plxna3;2305.101482;1.22005316;0.28694401;0.071247404;4.027431069;5.64E-05;0.012811715;plexin A3;;;;ENSG00000130827
ENSRNOG00000060528;Cacna1g;4443.768904;1.178075397;0.236431875;0.119731403;1.974685583;0.04830384;0.296477025;calcium voltage-gated channel subunit alpha1 G;;;;ENSG00000006283
ENSRNOG00000060530;Cdc34;1456.522405;0.864407936;-0.210215777;0.094171487;-2.232265653;0.025597411;0.229012854;cell division cycle 34; ubiqiutin conjugating enzyme;;;ENSG00000099804
ENSRNOG00000060544;Kdm5b;4624.431099;1.152355549;0.204585916;0.070542483;2.900180254;0.003729481;0.095124315;lysine demethylase 5B;;;;ENSG00000117139
ENSRNOG00000060571;Peds1;1621.048395;0.779055238;-0.360202471;0.100865557;-3.571114664;0.000355465;0.032442888;plasmanylethanolamine desaturase 1;;;;ENSG00000240849
ENSRNOG00000060597;Syf2;2429.569732;0.837066075;-0.256586586;0.089868229;-2.855142359;0.004301754;0.099139998;SYF2 pre-mRNA-splicing factor;;;;ENSG00000117614
ENSRNOG00000060599;Gabrb3;9862.812758;1.154028278;0.206678575;0.075166176;2.749622058;0.005966404;0.11633356;gamma-aminobutyric acid type A receptor subunit beta 3;;;;ENSG00000166206
ENSRNOG00000060615;Rai1;4077.853283;1.211374443;0.276644879;0.085437901;3.237964352;0.001203859;0.056083856;retinoic acid induced 1;;;;ENSG00000108557
ENSRNOG00000060693;Catsperg;804.3549904;1.387945263;0.472950673;0.215504903;2.194616759;0.0281911;0.23847085;cation channel sperm associated auxiliary subunit gamma;;;;ENSG00000099338
ENSRNOG00000060694;Adam17;1094.575036;0.804965503;-0.313001137;0.083292503;-3.757854854;0.000171376;0.023876267;ADAM metallopeptidase domain 17;;;;ENSG00000151694
ENSRNOG00000060701;LOC102548917;459.3921711;0.854680929;-0.226542164;0.11015777;-2.056524593;0.039731978;0.277147331;zinc finger protein 844-like;;;;0
ENSRNOG00000060745;Nlrp12;3.657286803;0.318678863;-1.649824762;0.795174344;-2.074796269;0.038005421;NA;NLR family; pyrin domain containing 12;;;ENSG00000142405
ENSRNOG00000060831;Clca1;37.1743109;0.219389303;-2.18843491;0.591396515;-3.700452834;0.000215215;0.026278496;chloride channel accessory 1;;;;ENSG00000016490
ENSRNOG00000060914;Nudcd2;509.5442588;0.805312682;-0.312379043;0.118983416;-2.625399845;0.008654727;0.138591672;NudC domain containing 2;;;;ENSG00000170584
ENSRNOG00000060939;Gstm2;233.3831991;1.272144393;0.347262431;0.158468759;2.191362091;0.0284256;0.239606004;glutathione S-transferase mu 2;;;;ENSG00000134184
ENSRNOG00000061176;Nudt3;9222.660574;0.830137196;-0.268578307;0.129594274;-2.072455043;0.038223025;0.271619141;nudix hydrolase 3;;;;ENSG00000272325
ENSRNOG00000061230;L1cam;10805.13295;1.153397832;0.205890216;0.101568383;2.027109308;0.042651235;0.2837769;L1 cell adhesion molecule;;;;ENSG00000198910
ENSRNOG00000061348;Fam53b;227.614523;0.797457546;-0.326520378;0.127650151;-2.557931786;0.010529674;0.154389977;family with sequence similarity 53; member B;;;ENSG00000189319
ENSRNOG00000061414;Acot12;24.8158773;2.315633571;1.211406977;0.458551036;2.641814942;0.00824631;NA;acyl-CoA thioesterase 12;;;;ENSG00000172497
ENSRNOG00000061474;Ctdp1;1415.125959;1.119374042;0.162692197;0.067025188;2.427329207;0.015210447;0.181159066;CTD phosphatase subunit 1;;;;ENSG00000060069
ENSRNOG00000061527;Gck;38.74575185;1.832131869;0.873523346;0.412133485;2.119515589;0.034046918;0.257584468;glucokinase;;;;ENSG00000106633
ENSRNOG00000061564;LOC108353164;65.95196954;0.721314169;-0.471300332;0.219066505;-2.151402982;0.031444406;0.250161373;uncharacterized LOC108353164;;;;0
ENSRNOG00000061579;Rpl12-ps1;274.5442779;0.74845678;-0.418009086;0.191008378;-2.188433247;0.028638059;0.24002659;ribosomal protein L12; pseudogene 1;;;0
ENSRNOG00000061607;Lmbr1l;630.86012;1.227303919;0.29549255;0.12875361;2.295023415;0.021731782;0.213621198;limb development membrane protein 1-like;;;;ENSG00000139636
ENSRNOG00000061612;Zfp184;458.3445474;1.20478006;0.268769798;0.130766073;2.055348091;0.039845395;0.277695516;zinc finger protein 184;;;;0
ENSRNOG00000061731;Plxnb3;1042.349629;0.710857617;-0.492367475;0.229351001;-2.14678581;0.031810338;0.251485581;plexin B3;;;;ENSG00000198753
ENSRNOG00000061928;Myo1e;1008.554134;0.789014379;-0.341876503;0.088950002;-3.843468207;0.000121308;0.020281497;myosin IE;;;;ENSG00000157483
ENSRNOG00000062084;NA;1973.150869;0.80819652;-0.307221955;0.126135166;-2.435656638;0.014864787;0.179495648;NA;;;;0
ENSRNOG00000062108;NA;688.6319508;0.850351844;-0.233868197;0.095266068;-2.454895029;0.014092573;0.174998338;NA;;;;ENSG00000175768
ENSRNOG00000062245;Ndufa10l1;1163.341548;0.889300971;-0.169256333;0.081532549;-2.075935763;0.037899892;0.271241895;NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10-like 1;;;;ENSG00000130414
ENSRNOG00000062272;Rps12l2;1466.123612;0.806783197;-0.309747058;0.143984715;-2.151249585;0.031456505;0.250161373;ribosomal protein S12-like 2;;;;0
ENSRNOG00000062279;Cln5;337.2141153;0.745469746;-0.423778291;0.131508593;-3.222438018;0.001271047;0.057228099;CLN5; intracellular trafficking protein;;;ENSG00000102805
ENSRNOG00000062360;Spin2b;78.34466939;0.668374802;-0.581270751;0.236012446;-2.462881769;0.013782536;0.17486296;spindlin family member 2B;;;;ENSG00000147059
ENSRNOG00000062370;Igbp1b;41.62902309;1.482492734;0.568025034;0.285824084;1.987323902;0.046886515;0.292741303;immunoglobulin (CD79A) binding protein 1b;;;;0
ENSRNOG00000062374;NA;11.74393136;0.451478072;-1.147272178;0.447475274;-2.563878375;0.010350981;NA;NA;;;;0
ENSRNOG00000062384;NA;51.97561888;1.373014512;0.457346874;0.224608049;2.036199844;0.041730292;0.282075937;NA;;;;0
ENSRNOG00000062397;NA;6.262016777;3.756434561;1.90936397;0.680646995;2.805219129;0.005028238;NA;NA;;;;0
ENSRNOG00000062400;Nsrp1;1350.549307;0.762597126;-0.391007001;0.110097927;-3.551447453;0.000383118;0.033269445;nuclear speckle splicing regulatory protein 1;;;;ENSG00000126653
ENSRNOG00000062412;NA;9.78359201;0.485299556;-1.043052554;0.454451214;-2.295191478;0.021722153;NA;NA;;;;0
ENSRNOG00000062419;NA;231914.2187;0.789985555;-0.340101821;0.158597913;-2.144428105;0.0319986;0.252180407;NA;;;;0
ENSRNOG00000062453;NA;4.408320197;0.290792178;-1.781939633;0.720957124;-2.471630522;0.013449844;NA;NA;;;;0
ENSRNOG00000062480;NA;72.76500239;1.596785241;0.675170291;0.310143447;2.176961332;0.029483453;0.24324672;NA;;;;0
ENSRNOG00000062552;Garem1;1179.877402;1.172144565;0.229150514;0.09821851;2.333068529;0.019644549;0.202576995;GRB2 associated regulator of MAPK1 subtype 1;;;;ENSG00000141441
ENSRNOG00000062645;LOC102551518;175.2691834;0.776495741;-0.364950084;0.172014825;-2.121619946;0.033869666;0.256829693;uncharacterized LOC102551518;;;;0
ENSRNOG00000062710;LOC102555317;1528.830487;0.869768684;-0.201296329;0.094125751;-2.138589346;0.032468941;0.25256906;zinc finger protein 120-like;;;;0
ENSRNOG00000062844;LOC100911253;162.3926491;1.321275912;0.401931765;0.192101075;2.092293165;0.036412299;0.265755604;uncharacterized LOC100911253;;;;0
ENSRNOG00000062859;RGD1565622;372.5343682;1.365728337;0.449670539;0.161332002;2.787237081;0.005315957;0.10935628;RGD1565622;;;;ENSG00000196378
ENSRNOG00000062866;NA;233.6175959;1.29969949;0.378178089;0.148828535;2.541032139;0.011052576;0.157990946;NA;;;;0
ENSRNOG00000062870;rnf141;5311.794013;0.812603295;-0.29937688;0.10060062;-2.975894987;0.002921349;0.086188017;ring finger protein 141;;;;ENSG00000110315
ENSRNOG00000062883;NA;182.713071;0.802361838;-0.317675104;0.128703049;-2.468279546;0.013576425;0.174132114;NA;;;;0
ENSRNOG00000062892;NA;169.835204;1.436711606;0.522770496;0.177292465;2.948633462;0.003191823;0.089613765;NA;;;;0
ENSRNOG00000062906;NA;70.99328943;1.495558039;0.580683899;0.278434185;2.085533785;0.037020875;0.267870788;NA;;;;0
ENSRNOG00000063006;NA;55.90104906;1.322300888;0.403050498;0.204200223;1.973800479;0.048404434;0.296859089;NA;;;;0
ENSRNOG00000063018;Ak6;447.008617;0.838385781;-0.254313846;0.092520061;-2.748742724;0.005982432;0.116385864;adenylate kinase 6;;;;ENSG00000085231
ENSRNOG00000063021;Spmip1;3030.677806;0.866033934;-0.207504539;0.103924782;-1.996680057;0.04585995;0.290663425;sperm microtubule inner protein 1;;;;ENSG00000272899
ENSRNOG00000063045;NA;225.8874446;1.311393401;0.39110054;0.171913452;2.274985097;0.022906824;0.217548537;NA;;;;0
ENSRNOG00000063088;LOC500584;148.2417178;0.760449874;-0.395074941;0.136590686;-2.892400303;0.003823105;0.095799451;similar to casein kinase 1; gamma 3;;;ENSG00000196378
ENSRNOG00000063145;NA;323.0244444;1.379569314;0.464217944;0.20819884;2.229685548;0.025768326;0.229937546;NA;;;;0
ENSRNOG00000063170;NA;371.1665596;0.808833193;-0.30608589;0.14978982;-2.043435867;0.04100931;0.280528195;NA;;;;0
ENSRNOG00000063185;NA;876.3936515;1.187754046;0.248236122;0.08738817;2.840614708;0.004502668;0.101986803;NA;;;;0
ENSRNOG00000063195;NA;575.8681799;1.194079118;0.255898431;0.107563622;2.379042527;0.017357673;0.194416944;NA;;;;0
ENSRNOG00000063197;Atp6v1g1;5687.209024;0.870769868;-0.19963661;0.093912342;-2.125776087;0.033521908;0.256465699;ATPase H+ transporting V1 subunit G1;;;;0
ENSRNOG00000063213;Gjb1;238.9755431;0.362526648;-1.463841047;0.501687995;-2.917831522;0.003524747;0.093342571;gap junction protein; beta 1;;;ENSG00000169562
ENSRNOG00000063216;Ccnb2;31.34195584;1.451762527;0.537805483;0.270751884;1.986340688;0.046995508;0.293000524;cyclin B2;;;;ENSG00000157456
ENSRNOG00000063302;Aph1bl2;1167.116808;0.90151417;-0.149577927;0.063266398;-2.364255462;0.01806635;0.196833377;aph-1 homolog B; gamma secretase subunit like 2;;;ENSG00000138613
ENSRNOG00000063339;NA;1191.139015;0.660256904;-0.598900612;0.147268369;-4.06672945;4.77E-05;0.012811715;NA;;;;0
ENSRNOG00000063359;NA;778.2522009;1.167801927;0.223795596;0.102963765;2.173537428;0.029739892;0.244001842;NA;;;;0
ENSRNOG00000063363;NA;728.0745622;1.323237063;0.404071549;0.132854395;3.041461664;0.002354325;0.0781995;NA;;;;0
ENSRNOG00000063386;NA;11.44010835;0.413924194;-1.27256152;0.475975312;-2.67358724;0.007504475;NA;NA;;;;0
ENSRNOG00000063400;Shisa9;4009.439446;1.253803079;0.326310778;0.109694429;2.97472515;0.002932512;0.086188017;shisa family member 9;;;;ENSG00000237515
ENSRNOG00000063496;NA;657.8755667;0.798155576;-0.325258111;0.128165939;-2.537789008;0.011155522;0.158618769;NA;;;;0
ENSRNOG00000063514;NA;28.89078201;0.422858885;-1.241751801;0.450042274;-2.759189244;0.005794497;0.114249839;NA;;;;0
ENSRNOG00000063522;Or1f27;1.60324108;16.09579685;4.008612097;1.349934661;2.969486015;0.002982984;NA;olfactory receptor family 1 subfamily F member 27;;;;ENSG00000168124
ENSRNOG00000063556;NA;106.4899064;1.317889376;0.398229276;0.179509341;2.218432051;0.026525388;0.233448705;NA;;;;0
ENSRNOG00000063564;NA;126.8494866;0.828623739;-0.271210943;0.135985734;-1.994407321;0.046107559;0.291363471;NA;;;;0
ENSRNOG00000063609;Egln1;992.5434339;0.784978671;-0.34927464;0.103782878;-3.365436063;0.000764228;0.044231636;egl-9 family hypoxia-inducible factor 1;;;;ENSG00000135766
ENSRNOG00000063611;NA;19.10719203;1.736063079;0.795819368;0.378214778;2.104146678;0.035365654;NA;NA;;;;0
ENSRNOG00000063613;Chid1;3196.286518;1.098054257;0.134949343;0.062291915;2.166402212;0.030280465;0.245434637;chitinase domain containing 1;;;;ENSG00000177830
ENSRNOG00000063632;NA;126.8750105;0.794906599;-0.33114274;0.16224991;-2.040942517;0.041256541;0.281161328;NA;;;;0
ENSRNOG00000063636;Gng5;249.7912659;0.620983537;-0.687373073;0.189235314;-3.632372097;0.000280828;0.029262543;G protein subunit gamma 5;;;;ENSG00000133136
ENSRNOG00000063649;NA;400.2996815;0.859374526;-0.218641082;0.098962187;-2.209339637;0.027151026;0.235952172;NA;;;;0
ENSRNOG00000063679;Samd9l1;1149.900028;0.748007836;-0.418874712;0.141431307;-2.961683098;0.003059625;0.087874204;sterile alpha motif domain containing 9 like 1;;;;ENSG00000177409
ENSRNOG00000063718;LOC108351200;168.3803463;0.755728599;-0.404059875;0.170831379;-2.365255597;0.018017631;0.196625418;uncharacterized LOC108351200;;;;0
ENSRNOG00000063824;NA;312.9642105;0.659875295;-0.599734689;0.154043192;-3.893289171;9.89E-05;0.018030479;NA;;;;0
ENSRNOG00000063825;NA;49.90809754;0.347030046;-1.526867519;0.442809652;-3.448135132;0.000564472;0.040343307;NA;;;;0
ENSRNOG00000063874;LOC108350764;15.76528224;0.393078057;-1.347112267;0.586300053;-2.297649916;0.021581722;NA;uncharacterized LOC108350764;;;;0
ENSRNOG00000063880;NA;163.4007364;0.638312975;-0.647664122;0.191315219;-3.38532463;0.000710941;0.044231636;NA;;;;0
ENSRNOG00000063915;NA;23.60097299;1.500536651;0.585478558;0.292215573;2.003584379;0.045114601;NA;NA;;;;0
ENSRNOG00000063920;LOC102555109;8.297030671;0.404393956;-1.30616666;0.569910069;-2.291882054;0.02191245;NA;uncharacterized LOC102555109;;;;0
ENSRNOG00000063922;NA;827.3279605;1.255125857;0.327832037;0.14379114;2.279918209;0.02261254;0.217244665;NA;;;;0
ENSRNOG00000063969;NA;268.2935649;1.337715453;0.419771272;0.194174951;2.161819892;0.030632062;0.246322035;NA;;;;0
ENSRNOG00000063986;NA;412.6023653;1.185219125;0.245153811;0.103563233;2.36718962;0.017923747;0.19615212;NA;;;;ENSG00000182903
ENSRNOG00000064009;LOC102556092;5492.010504;0.759289086;-0.397278824;0.146486608;-2.712048757;0.006686876;0.123285617;uncharacterized LOC102556092;;;;ENSG00000179195
ENSRNOG00000064036;NA;1056.72861;0.802257785;-0.31786221;0.115338663;-2.755903358;0.005853029;0.115096576;NA;;;;0
ENSRNOG00000064094;NA;210.2234058;1.350661696;0.433666364;0.215945071;2.008225339;0.044619352;0.288404565;NA;;;;0
ENSRNOG00000064119;Timm8a1;703.3577956;0.750364811;-0.414335922;0.12916031;-3.207919851;0.001336988;0.058309743;translocase of inner mitochondrial membrane 8A1;;;;ENSG00000126953
ENSRNOG00000064120;NA;254.1150764;1.359647172;0.443232321;0.191694815;2.312176893;0.020767937;0.208764569;NA;;;;0
ENSRNOG00000064132;NA;701.6728733;0.853586138;-0.228391347;0.075818765;-3.012332714;0.002592483;0.082158339;NA;;;;0
ENSRNOG00000064136;NA;180.0604321;1.398504772;0.483885177;0.236851644;2.042988464;0.04105358;0.280528195;NA;;;;0
ENSRNOG00000064154;Rassf10;31.64123068;0.521699726;-0.938708418;0.343724232;-2.730992841;0.006314384;0.119859676;Ras association domain family member 10;;;;ENSG00000189431
ENSRNOG00000064166;Hmcn2;211.6664578;1.451782692;0.537825522;0.203361636;2.644675425;0.008176931;0.135590964;hemicentin 2;;;;ENSG00000148357
ENSRNOG00000064216;LOC120097742;16.3400512;0.521230543;-0.940006471;0.399633167;-2.352173316;0.018664076;NA;uncharacterized LOC120097742;;;;0
ENSRNOG00000064232;LOC103691238;154.6615759;0.839890436;-0.251726954;0.116143849;-2.167372243;0.030206482;0.245305336;zinc finger protein 239-like;;;;ENSG00000233757
ENSRNOG00000064233;Serf2;2442.866021;0.830173706;-0.268514857;0.09009955;-2.980201976;0.002880584;0.085661458;small EDRK-rich factor 2;;;;0
ENSRNOG00000064238;Rimklb;3209.790509;1.123692421;0.168247193;0.068256346;2.464931148;0.013703958;0.1744525;ribosomal modification protein rimK-like family member B;;;;ENSG00000166532
ENSRNOG00000064284;NA;987.8046202;0.550708341;-0.860639636;0.234428104;-3.67123063;0.000241385;0.02763395;NA;;;;0
ENSRNOG00000064307;NA;23.25181557;1.965270076;0.974727588;0.407427566;2.392394792;0.016738826;NA;NA;;;;0
ENSRNOG00000064355;Fbxl12;1073.489123;1.251456123;0.32360771;0.131961207;2.452294251;0.014194853;0.175327507;F-box and leucine-rich repeat protein 12;;;;ENSG00000127452
ENSRNOG00000064412;NA;2.685127976;0.250796027;-1.995413599;0.975197182;-2.046164238;0.040740215;NA;NA;;;;0
ENSRNOG00000064417;NA;1780.028801;1.157348409;0.21082324;0.103239014;2.042088864;0.041142717;0.280528195;NA;;;;0
ENSRNOG00000064427;LOC100362400;320.7533522;0.760021023;-0.395888769;0.187101473;-2.115904072;0.034352967;0.257993747;60S ribosomal protein L13-like;;;;0
ENSRNOG00000064438;NA;640.7822408;1.158850275;0.21269418;0.1041172;2.042834226;0.041068851;0.280528195;NA;;;;0
ENSRNOG00000064540;NA;26.23244432;0.590377297;-0.76029085;0.362952842;-2.094737282;0.036194353;NA;NA;;;;ENSG00000277224
ENSRNOG00000064553;Rbm25l1;3896.298764;0.768111039;-0.380613212;0.142967616;-2.662233742;0.007762395;0.131598676;RNA binding motif protein 25-like 1;;;;ENSG00000119707
ENSRNOG00000064568;NA;78.11172771;0.607885233;-0.718129123;0.326377097;-2.200304894;0.02778527;0.237598652;NA;;;;0
ENSRNOG00000064616;Ankrd10;4663.66594;1.204814945;0.268811571;0.114762923;2.342320706;0.019164239;0.201730351;ankyrin repeat domain 10;;;;ENSG00000088448
ENSRNOG00000064622;NA;54.230275;1.526179265;0.609924432;0.284863892;2.141108257;0.032265309;0.252180407;NA;;;;0
ENSRNOG00000064743;LOC120093067;556011.4431;1.873175257;0.905485887;0.317011137;2.856322002;0.004285802;0.099139998;28S ribosomal RNA;;;;0
ENSRNOG00000064749;NA;416.0432979;0.83141959;-0.266351354;0.09677588;-2.752249362;0.005918743;0.11582622;NA;;;;ENSG00000198142
ENSRNOG00000064799;Tmed8;2302.294398;1.157061015;0.210464944;0.105321988;1.998300146;0.04568413;0.290427562;transmembrane p24 trafficking protein family member 8;;;;ENSG00000100580
ENSRNOG00000064812;Armh2;3.589812281;3.69205477;1.884423955;0.847899217;2.222462196;0.026252086;NA;armadillo-like helical domain containing 2;;;;ENSG00000260286
ENSRNOG00000064841;NA;75.8383136;1.391017537;0.476140609;0.196451005;2.423711751;0.015362794;0.182105617;NA;;;;0
ENSRNOG00000064849;NA;304.9956312;0.82903533;-0.270494511;0.09562213;-2.828785677;0.004672498;0.103052449;NA;;;;0
ENSRNOG00000064929;Ranbp1-ps2;31.02974994;0.683554685;-0.548871336;0.271083036;-2.024735093;0.042894573;0.284359201;RAN binding protein 1; pseudogene 2;;;0
ENSRNOG00000064939;Fhit;1851.619692;1.202580262;0.266133185;0.124942806;2.130040089;0.033168304;0.255252481;fragile histidine triad diadenosine triphosphatase;;;;ENSG00000189283
ENSRNOG00000064955;NA;655.7019477;0.826367876;-0.275143922;0.083531421;-3.293897321;0.000988086;0.050491529;NA;;;;0
ENSRNOG00000064965;NA;63.77054927;1.360108065;0.443721283;0.220293242;2.014230124;0.043985378;0.286644942;NA;;;;0
ENSRNOG00000064975;Fam177a1;1751.034589;0.840099839;-0.251367304;0.080380127;-3.127231969;0.001764606;0.066008333;family with sequence similarity 177; member A1;;;ENSG00000151327
ENSRNOG00000064997;NA;2.492583776;6.957554717;2.79858035;1.244001749;2.249659498;0.024470568;NA;NA;;;;0
ENSRNOG00000065005;NA;234.757378;0.735970289;-0.442280569;0.160169951;-2.761320499;0.005756815;0.114141988;NA;;;;0
ENSRNOG00000065088;NA;56.92518785;0.672175116;-0.573090961;0.287603878;-1.992639894;0.046300893;0.291534007;NA;;;;0
ENSRNOG00000065112;NA;8.266481065;0.480364726;-1.057797878;0.46654648;-2.267293662;0.023372292;NA;NA;;;;ENSG00000136108
ENSRNOG00000065135;Snrnp27;1784.180277;0.841435346;-0.249075673;0.073715045;-3.378898727;0.000727768;0.044231636;small nuclear ribonucleoprotein U4/U6.U5 subunit 27;;;;ENSG00000124380
ENSRNOG00000065163;NA;1734.076465;0.840433695;-0.25079409;0.088243129;-2.842080664;0.004482015;0.101674957;NA;;;;0
ENSRNOG00000065194;LOC102548186;7.896873224;0.442879419;-1.17501414;0.513715464;-2.287285903;0.022179141;NA;uncharacterized LOC102548186;;;;0
ENSRNOG00000065229;NA;1528.342555;0.823032778;-0.280978206;0.106078314;-2.648780846;0.00807827;0.134889145;NA;;;;0
ENSRNOG00000065242;NA;42.98019542;1.701377169;0.766702999;0.314415142;2.438505329;0.014748141;0.17889082;NA;;;;0
ENSRNOG00000065255;Gsg1l;1433.847298;1.246523716;0.317910332;0.101717982;3.125409342;0.001775578;0.066008333;GSG1-like;;;;ENSG00000169181
ENSRNOG00000065261;NA;159.730001;0.796406883;-0.328422405;0.139513055;-2.354062165;0.018569505;0.199677869;NA;;;;0
ENSRNOG00000065301;Cux1-ps1;1246.118653;0.795451989;-0.330153238;0.15901833;-2.076196113;0.037875817;0.271241895;cut-like homeobox 1; pseudogene 1;;;0
ENSRNOG00000065308;NA;774.3225017;1.206959148;0.271376846;0.131600026;2.06213368;0.039195011;0.275574609;NA;;;;0
ENSRNOG00000065326;NA;8.176532438;0.417343532;-1.260692684;0.587001255;-2.147683116;0.031738938;NA;NA;;;;0
ENSRNOG00000065346;NA;462.545008;1.15714624;0.210571204;0.103256662;2.039298955;0.0414202;0.281444291;NA;;;;0
ENSRNOG00000065381;RGD1565071;10.22944226;2.339340274;1.226101728;0.524593054;2.337243543;0.019426524;NA;similar to hypothetical protein 4930509O22;;;;0
ENSRNOG00000065386;NA;8.97205185;1.923977324;0.944091795;0.459648044;2.053944986;0.039981017;NA;NA;;;;0
ENSRNOG00000065430;Zfp958;3711.003225;1.24191248;0.312563508;0.133672497;2.338278358;0.019372813;0.201730351;zinc finger protein 958;;;;0
ENSRNOG00000065451;NA;880.9614792;0.828525953;-0.271381205;0.124432677;-2.180948048;0.029187259;0.242022821;NA;;;;0
ENSRNOG00000065457;NA;683.1990899;1.271652873;0.346704908;0.126211174;2.747022287;0.006013905;0.116552947;NA;;;;0
ENSRNOG00000065480;Gpr17;3039.34246;0.704176044;-0.505991948;0.15455432;-3.273877743;0.001060825;0.051533761;G protein-coupled receptor 17;;;;ENSG00000144230
ENSRNOG00000065506;NA;1128.500913;1.234586061;0.304027408;0.141606842;2.146982474;0.031794677;0.251485581;NA;;;;0
ENSRNOG00000065514;NA;381.7726538;0.851445674;-0.232013613;0.103809073;-2.235003219;0.025417137;0.227865767;NA;;;;ENSG00000173960
ENSRNOG00000065676;NA;490.8780387;0.561188163;-0.833443515;0.167847319;-4.965486012;6.85E-07;0.001686733;NA;;;;0
ENSRNOG00000065724;Mycbp;248.4220421;0.787321618;-0.344975004;0.115589323;-2.984488487;0.002840529;0.08513586;Myc binding protein;;;;ENSG00000214114
ENSRNOG00000065729;NA;731.3174214;0.821339095;-0.283950124;0.105488733;-2.691757827;0.007107654;0.126770324;NA;;;;ENSG00000100664
ENSRNOG00000065756;Mfap1a;2826.83907;0.88233329;-0.180604377;0.070969505;-2.544816639;0.010933513;0.157068216;microfibrillar-associated protein 1A;;;;ENSG00000140259
ENSRNOG00000065796;NA;4919.884589;1.252601158;0.324927117;0.118748928;2.736253064;0.006214322;0.119185845;NA;;;;0
ENSRNOG00000065802;NA;2.240435727;0.189011251;-2.403455979;1.152891226;-2.084720505;0.037094678;NA;NA;;;;0
ENSRNOG00000065863;Vmac;447.7555164;0.780845502;-0.35689097;0.121604442;-2.934851421;0.003337074;0.090832723;vimentin-type intermediate filament associated coiled-coil protein;;;;ENSG00000187650
ENSRNOG00000065882;NA;3.638192509;4.819691702;2.268940865;1.111253244;2.041785595;0.041172804;NA;NA;;;;0
ENSRNOG00000065902;LOC102549789;2740.611523;1.295125734;0.373092165;0.129360459;2.884128334;0.003924988;0.095841985;uncharacterized LOC102549789;;;;0
ENSRNOG00000065932;LOC691764;17.18175687;1.972341305;0.979909225;0.424086468;2.310635447;0.020853;NA;similar to ubiquitin-conjugating enzyme E2R 2;;;;ENSG00000107341
ENSRNOG00000065948;NA;72.5788288;1.358710953;0.442238575;0.22194753;1.992536594;0.046312214;0.291534007;NA;;;;0
ENSRNOG00000066029;NA;47.7613905;0.567071422;-0.818397643;0.239921264;-3.411109243;0.000646992;0.04280988;NA;;;;0
ENSRNOG00000066036;Mis12;1591.395207;0.890069236;-0.168010531;0.0715385;-2.348533051;0.018847526;0.201403958;MIS12 kinetochore complex component;;;;ENSG00000167842
ENSRNOG00000066065;Basp1;20906.1502;0.8905679;-0.167202483;0.080668728;-2.072705077;0.038199735;0.271619141;brain abundant; membrane attached signal protein 1;;;ENSG00000176788
ENSRNOG00000066106;NA;940.5916996;0.885267171;-0.175815174;0.086448257;-2.033761928;0.041975605;0.282541355;NA;;;;ENSG00000185262
ENSRNOG00000066122;NA;98.30845656;1.371208478;0.455447934;0.225500145;2.01972346;0.04341208;0.285324461;NA;;;;0
ENSRNOG00000066159;Cpm;805.0831055;0.544571763;-0.876805917;0.242372661;-3.617594132;0.000297354;0.029471992;carboxypeptidase M;;;;ENSG00000135678
ENSRNOG00000066225;NA;1536.042666;1.395549195;0.480832982;0.174109397;2.761671625;0.005750628;0.114141988;NA;;;;0
ENSRNOG00000066269;NA;328.9066786;1.303054447;0.381897366;0.110593712;3.453156237;0.000554068;0.039914518;NA;;;;0
ENSRNOG00000066282;NA;3649.635574;0.789467117;-0.34104892;0.139662371;-2.441952814;0.014608056;0.17827489;NA;;;;0
ENSRNOG00000066304;Smyd3;1557.946235;1.302141359;0.380886075;0.132193643;2.881273759;0.003960715;0.096362165;SET and MYND domain containing 3;;;;ENSG00000185420
ENSRNOG00000066309;NA;448.589447;1.286565302;0.363524686;0.141147146;2.575501505;0.010009484;0.149767028;NA;;;;0
